"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority","Month (name)"
"47798","DJ-2016-CS240035-42506","2016-05-16","2016-05-16","Same Day","CS-240035","Christopher Schild","Home Office",,"Djibouti","Djibouti","Djibouti","OFF-ST-4269","Fellowes Lockers, Wire Frame","Storage","Office Supplies",8256,4,0,37152,88.38,"High","Mei"
"26077","IN-2016-SH199757-42507","2016-05-17","2016-05-20","First Class","SH-199757","Sally Hughsby","Corporate",,"Rockhampton","Queensland","Australia","FUR-BO-5748","Safco 3-Shelf Cabinet, Traditional","Bookcases","Furniture",75978,5,0.1,7593,189.08,"High","Mei"
"20654","ID-2016-RD197207-42507","2016-05-17","2016-05-21","Standard Class","RD-197207","Roger Demir","Consumer",,"Nowra","New South Wales","Australia","OFF-BI-4809","Ibico Binder Covers, Economy","Binders","Office Supplies",2457,2,0.1,459,2.8,"High","Mei"
"26076","IN-2016-SH199757-42507","2016-05-17","2016-05-20","First Class","SH-199757","Sally Hughsby","Corporate",,"Rockhampton","Queensland","Australia","FUR-FU-6260","Tenex Light Bulb, Erganomic","Furnishings","Furniture",12636,8,0.1,-564,26.89,"High","Mei"
"26079","IN-2016-SH199757-42507","2016-05-17","2016-05-20","First Class","SH-199757","Sally Hughsby","Corporate",,"Rockhampton","Queensland","Australia","OFF-SU-4979","Kleencut Letter Opener, High Speed","Supplies","Office Supplies",190512,8,0.1,46512,41.21,"High","Mei"
"41852","IR-2016-BD172560-42507","2016-05-17","2016-05-21","Second Class","BD-172560","Bruce Degenhardt","Consumer",,"Mashhad","Razavi Khorasan","Iran","OFF-BI-4803","Ibico 3-Hole Punch, Clear","Binders","Office Supplies",2991,1,0,1194,1.58,"Medium","Mei"
"20653","ID-2016-RD197207-42507","2016-05-17","2016-05-21","Standard Class","RD-197207","Roger Demir","Consumer",,"Nowra","New South Wales","Australia","TEC-MA-5513","Okidata Printer, Wireless","Machines","Technology",120825,5,0.1,-8055,109.42,"High","Mei"
"26078","IN-2016-SH199757-42507","2016-05-17","2016-05-20","First Class","SH-199757","Sally Hughsby","Corporate",,"Rockhampton","Queensland","Australia","TEC-PH-5812","Samsung Audio Dock, Cordless","Phones","Technology",458136,3,0.1,167976,74.56,"High","Mei"
"26075","IN-2016-SH199757-42507","2016-05-17","2016-05-20","First Class","SH-199757","Sally Hughsby","Corporate",,"Rockhampton","Queensland","Australia","TEC-PH-5272","Motorola Speaker Phone, VoIP","Phones","Technology",350649,3,0.1,31149,33.74,"High","Mei"
"26080","IN-2016-SH199757-42507","2016-05-17","2016-05-20","First Class","SH-199757","Sally Hughsby","Corporate",,"Rockhampton","Queensland","Australia","OFF-AR-3456","BIC Markers, Blue","Art","Office Supplies",71361,3,0.1,26901,15.25,"High","Mei"
"47699","IZ-2016-JK520561-42509","2016-05-19","2016-05-23","Standard Class","JK-520561","Jamie Kunitz","Consumer",,"Mosul","Ninawa","Iraq","OFF-BI-4815","Ibico Binding Machine, Clear","Binders","Office Supplies",10176,2,0,468,9.7,"High","Mei"
"22235","IN-2016-NF183857-42510","2016-05-20","2016-05-22","Second Class","NF-183857","Natalie Fritzler","Consumer",,"Traralgon","Victoria","Australia","OFF-LA-4694","Hon Shipping Labels, Adjustable","Labels","Office Supplies",25029,3,0.1,-351,4,"High","Mei"
"43622","NI-2016-JK562595-42510","2016-05-20","2016-05-26","Standard Class","JK-562595","Jim Karlsson","Consumer",,"Jos","Plateau","Nigeria","OFF-PA-6608","Xerox Computer Printout Paper, Recycled","Paper","Office Supplies",7875,1,0.7,-9735,1.51,"Medium","Mei"
"28681","IN-2016-RC199607-42510","2016-05-20","2016-05-26","Standard Class","RC-199607","Ryan Crowe","Consumer",,"Newcastle","New South Wales","Australia","OFF-ST-6229","Tenex Box, Industrial","Storage","Office Supplies",30564,2,0.1,1644,1.38,"Medium","Mei"
"22234","IN-2016-NF183857-42510","2016-05-20","2016-05-22","Second Class","NF-183857","Natalie Fritzler","Consumer",,"Traralgon","Victoria","Australia","OFF-BI-4806","Ibico 3-Hole Punch, Recycled","Binders","Office Supplies",110916,4,0.1,45516,16.75,"High","Mei"
"7847","US-2016-SC208005-42510","2016-05-20","2016-05-22","Second Class","SC-208005","Stuart Calhoun","Consumer",,"JunÃ­n","Provincia de Buenos Aires","Argentina","TEC-CO-4780","HP Ink, Laser","Copiers","Technology",513084,1,0.402,-190516,7.413,"High","Mei"
"43190","IR-2016-GR456060-42511","2016-05-21","2016-05-25","Standard Class","GR-456060","Georgia Rosenberg","Corporate",,"Ahvaz","Khuzestan","Iran","OFF-LA-4665","Hon Legal Exhibit Labels, Laser Printer Compatible","Labels","Office Supplies",2172,2,0,39,1.49,"Medium","Mei"
"21070","IN-2016-MS173657-42511","2016-05-21","2016-05-25","Standard Class","MS-173657","Maribeth Schnelling","Consumer",,"Sydney","New South Wales","Australia","OFF-AR-3464","BIC Pens, Blue","Art","Office Supplies",51408,4,0.1,9048,4.66,"Medium","Mei"
"43192","IR-2016-GR456060-42511","2016-05-21","2016-05-25","Standard Class","GR-456060","Georgia Rosenberg","Corporate",,"Ahvaz","Khuzestan","Iran","OFF-AR-5920","Sanford Markers, Water Color","Art","Office Supplies",15858,6,0,1422,5.29,"Medium","Mei"
"49672","AG-2016-CS18603-42511","2016-05-21","2016-05-24","First Class","CS-18603","Cari Schnelling","Consumer",,"Ain Oussera","Djelfa","Algeria","FUR-BO-5952","Sauder Corner Shelving, Metal","Bookcases","Furniture",14676,1,0,4254,17.73,"High","Mei"
"30862","IN-2016-DP131657-42511","2016-05-21","2016-05-23","Second Class","DP-131657","David Philippe","Consumer",,"Newcastle","New South Wales","Australia","FUR-CH-4524","Harbour Creations Chairmat, Red","Chairs","Furniture",1440,2,0,6768,37.11,"Critical","Mei"
"43191","IR-2016-GR456060-42511","2016-05-21","2016-05-25","Standard Class","GR-456060","Georgia Rosenberg","Corporate",,"Ahvaz","Khuzestan","Iran","FUR-CH-5796","SAFCO Rocking Chair, Set of Two","Chairs","Furniture",13716,1,0,0,5.96,"Medium","Mei"
"47025","MA-2016-EM409577-42512","2016-05-22","2016-05-27","Standard Class","EM-409577","Eudokia Martin","Corporate",,"Antananarivo","Analamanga","Madagascar","OFF-AR-6111","Stanley Highlighters, Easy-Erase","Art","Office Supplies",5988,4,0,2148,2.8,"Medium","Mei"
"47024","MA-2016-EM409577-42512","2016-05-22","2016-05-27","Standard Class","EM-409577","Eudokia Martin","Corporate",,"Antananarivo","Analamanga","Madagascar","TEC-MA-6153","StarTech Receipt Printer, White","Machines","Technology",21798,2,0,741,8.91,"Medium","Mei"
"47022","MA-2016-EM409577-42512","2016-05-22","2016-05-27","Standard Class","EM-409577","Eudokia Martin","Corporate",,"Antananarivo","Analamanga","Madagascar","TEC-CO-5992","Sharp Copy Machine, Laser","Copiers","Technology",23904,1,0,3105,17.18,"Medium","Mei"
"47023","MA-2016-EM409577-42512","2016-05-22","2016-05-27","Standard Class","EM-409577","Eudokia Martin","Corporate",,"Antananarivo","Analamanga","Madagascar","FUR-BO-4850","Ikea Classic Bookcase, Pine","Bookcases","Furniture",8262,2,0,165,81.28,"Medium","Mei"
"50474","IR-2016-RA991560-42513","2016-05-23","2016-05-27","Standard Class","RA-991560","Russell Applegate","Consumer",,"Khomeynishahr","Esfahan","Iran","OFF-AR-6120","Stanley Pencil Sharpener, Water Color","Art","Office Supplies",2505,1,0,15,1.1,"Medium","Mei"
"46070","IR-2016-HF499560-42513","2016-05-23","2016-05-27","Standard Class","HF-499560","Herbert Flentye","Consumer",,"Zahedan","Sistan Va Baluchestan","Iran","OFF-BI-4811","Ibico Binder, Clear","Binders","Office Supplies",2988,2,0,264,2.97,"Medium","Mei"
"27189","IN-2016-DB134057-42513","2016-05-23","2016-05-29","Standard Class","DB-134057","Denny Blanton","Consumer",,"Cairns","Queensland","Australia","OFF-SU-4987","Kleencut Scissors, Serrated","Supplies","Office Supplies",22788,2,0.4,-7632,1.62,"Medium","Mei"
"50476","IR-2016-RA991560-42513","2016-05-23","2016-05-27","Standard Class","RA-991560","Russell Applegate","Consumer",,"Khomeynishahr","Esfahan","Iran","FUR-FU-4074","Eldon Light Bulb, Black","Furnishings","Furniture",252,1,0,957,1.68,"Medium","Mei"
"29136","ID-2016-SW207557-42513","2016-05-23","2016-05-27","Standard Class","SW-207557","Steven Ward","Corporate",,"Perth","Western Australia","Australia","OFF-PA-4183","Enermax Parchment Paper, Premium","Paper","Office Supplies",69255,5,0.1,-7695,2.52,"Medium","Mei"
"27190","IN-2016-DB134057-42513","2016-05-23","2016-05-29","Standard Class","DB-134057","Denny Blanton","Consumer",,"Cairns","Queensland","Australia","OFF-FA-2956","Accos Staples, Assorted Sizes","Fasteners","Office Supplies",3528,7,0.4,-1071,1.31,"Medium","Mei"
"50475","IR-2016-RA991560-42513","2016-05-23","2016-05-27","Standard Class","RA-991560","Russell Applegate","Consumer",,"Khomeynishahr","Esfahan","Iran","OFF-ST-4259","Fellowes File Cart, Single Width","Storage","Office Supplies",13734,1,0,0,9.07,"Medium","Mei"
"50477","IR-2016-RA991560-42513","2016-05-23","2016-05-27","Standard Class","RA-991560","Russell Applegate","Consumer",,"Khomeynishahr","Esfahan","Iran","OFF-AR-3463","BIC Pencil Sharpener, Water Color","Art","Office Supplies",3219,1,0,1221,1.98,"Medium","Mei"
"46071","IR-2016-HF499560-42513","2016-05-23","2016-05-27","Standard Class","HF-499560","Herbert Flentye","Consumer",,"Zahedan","Sistan Va Baluchestan","Iran","OFF-ST-4264","Fellowes Folders, Wire Frame","Storage","Office Supplies",2547,1,0,66,1.94,"Medium","Mei"
"22485","IN-2016-MP179657-42514","2016-05-24","2016-05-30","Standard Class","MP-179657","Michael Paige","Corporate",,"Adelaide","South Australia","Australia","FUR-CH-5395","Novimex Rocking Chair, Black","Chairs","Furniture",3483,3,0.1,2322,28,"Medium","Mei"
"756","MX-2016-CJ118755-42514","2016-05-24","2016-05-29","Standard Class","CJ-118755","Carl Jackson","Corporate",,"Buenos Aires","Buenos Aires","Argentina","FUR-FU-4037","Eldon Clock, Erganomic","Furnishings","Furniture",88224,4,0.4,11744,6.524,"Medium","Mei"
"28504","IN-2016-KM166607-42514","2016-05-24","2016-05-28","Standard Class","KM-166607","Khloe Miller","Consumer",,"Hobart","Tasmania","Australia","OFF-LA-4536","Harbour Creations File Folder Labels, Laser Printer Compatible","Labels","Office Supplies",15714,3,0.4,-1386,1.88,"Medium","Mei"
"28507","IN-2016-KM166607-42514","2016-05-24","2016-05-28","Standard Class","KM-166607","Khloe Miller","Consumer",,"Hobart","Tasmania","Australia","FUR-CH-5454","Office Star Swivel Stool, Adjustable","Chairs","Furniture",741006,7,0.4,-333564,53.41,"Medium","Mei"
"48351","EG-2016-CK259538-42514","2016-05-24","2016-05-29","Standard Class","CK-259538","Clytie Kelty","Consumer",,"Asyut","Asyut","Egypt","OFF-ST-4296","Fellowes Trays, Wire Frame","Storage","Office Supplies",5646,1,0,141,2.05,"Medium","Mei"
"757","MX-2016-CJ118755-42514","2016-05-24","2016-05-29","Standard Class","CJ-118755","Carl Jackson","Corporate",,"Buenos Aires","Buenos Aires","Argentina","TEC-CO-3686","Canon Fax Machine, Color","Copiers","Technology",12750556,1,0.402,-8571444,13.892,"Medium","Mei"
"28506","IN-2016-KM166607-42514","2016-05-24","2016-05-28","Standard Class","KM-166607","Khloe Miller","Consumer",,"Hobart","Tasmania","Australia","OFF-FA-6207","Stockwell Thumb Tacks, Bulk Pack","Fasteners","Office Supplies",32472,4,0.4,-7608,2.02,"Medium","Mei"
"28508","IN-2016-KM166607-42514","2016-05-24","2016-05-28","Standard Class","KM-166607","Khloe Miller","Consumer",,"Hobart","Tasmania","Australia","OFF-BI-3716","Cardinal Binder Covers, Clear","Binders","Office Supplies",20628,3,0.4,1368,1.18,"Medium","Mei"
"758","MX-2016-CJ118755-42514","2016-05-24","2016-05-29","Standard Class","CJ-118755","Carl Jackson","Corporate",,"Buenos Aires","Buenos Aires","Argentina","OFF-PA-6608","Xerox Computer Printout Paper, Recycled","Paper","Office Supplies",210,2,0.4,-1192,1.177,"Medium","Mei"
"28745","ID-2016-DO136457-42514","2016-05-24","2016-05-27","Second Class","DO-136457","Doug O'Connell","Consumer",,"Caloundra","Queensland","Australia","OFF-FA-6201","Stockwell Staples, 12 Pack","Fasteners","Office Supplies",18414,2,0.1,-1026,1.97,"Medium","Mei"
"28505","IN-2016-KM166607-42514","2016-05-24","2016-05-28","Standard Class","KM-166607","Khloe Miller","Consumer",,"Hobart","Tasmania","Australia","OFF-BI-6399","Wilson Jones Hole Reinforcements, Economy","Binders","Office Supplies",8154,3,0.4,324,1.54,"Medium","Mei"
"24334","IN-2016-RB195707-42515","2016-05-25","2016-05-27","Second Class","RB-195707","Rob Beeghly","Consumer",,"Geelong","Victoria","Australia","OFF-BI-6379","Wilson Jones Binder, Durable","Binders","Office Supplies",52272,4,0.1,10992,9.08,"Critical","Mei"
"47936","EG-2016-GM444038-42515","2016-05-25","2016-05-31","Standard Class","GM-444038","Gary McGarr","Consumer",,"Beni Suef","Bani Suwayf","Egypt","OFF-ST-5693","Rogers File Cart, Single Width","Storage","Office Supplies",14163,1,0,3681,11.32,"Medium","Mei"
"47937","EG-2016-GM444038-42515","2016-05-25","2016-05-31","Standard Class","GM-444038","Gary McGarr","Consumer",,"Beni Suef","Bani Suwayf","Egypt","OFF-BI-3713","Cardinal 3-Hole Punch, Durable","Binders","Office Supplies",1212,4,0,5568,2.96,"Medium","Mei"
"24333","IN-2016-RB195707-42515","2016-05-25","2016-05-27","Second Class","RB-195707","Rob Beeghly","Consumer",,"Geelong","Victoria","Australia","OFF-BI-2900","Acco Binding Machine, Durable","Binders","Office Supplies",141993,3,0.1,50463,43.16,"Critical","Mei"
"24335","IN-2016-RB195707-42515","2016-05-25","2016-05-27","Second Class","RB-195707","Rob Beeghly","Consumer",,"Geelong","Victoria","Australia","OFF-ST-6057","Smead Shelving, Blue","Storage","Office Supplies",44037,10,0.1,16617,110.34,"Critical","Mei"
"31260","ID-2016-MG176807-42517","2016-05-27","2016-06-01","Standard Class","MG-176807","Maureen Gastineau","Home Office",,"Geelong","Victoria","Australia","OFF-AR-3548","Boston Pens, Fluorescent","Art","Office Supplies",18576,2,0.4,-8064,1.64,"Medium","Mei"
"44264","KG-2016-AA64570-42517","2016-05-27","2016-06-02","Standard Class","AA-64570","Anna Andreadi","Consumer",,"Bishkek","Bishkek","Kyrgyzstan","OFF-FA-6186","Stockwell Clamps, Bulk Pack","Fasteners","Office Supplies",1923,1,0,423,1.47,"Medium","Mei"
"21755","IN-2016-JG158057-42517","2016-05-27","2016-05-31","Standard Class","JG-158057","John Grady","Corporate",,"Geelong","Victoria","Australia","OFF-SU-4318","Fiskars Scissors, Steel","Supplies","Office Supplies",162432,8,0.1,43152,6.6,"Medium","Mei"
"21756","IN-2016-JG158057-42517","2016-05-27","2016-05-31","Standard Class","JG-158057","John Grady","Corporate",,"Geelong","Victoria","Australia","OFF-PA-5877","SanDisk Message Books, Multicolor","Paper","Office Supplies",136242,6,0.1,-10638,5.9,"Medium","Mei"
"31262","ID-2016-MG176807-42517","2016-05-27","2016-06-01","Standard Class","MG-176807","Maureen Gastineau","Home Office",,"Geelong","Victoria","Australia","OFF-AP-4962","KitchenAid Refrigerator, Silver","Appliances","Office Supplies",1903284,6,0.4,95004,134.07,"Medium","Mei"
"46578","IZ-2016-FC424561-42517","2016-05-27","2016-05-31","Standard Class","FC-424561","Frank Carlisle","Home Office",,"Basra","Al Basrah","Iraq","OFF-ST-4269","Fellowes Lockers, Wire Frame","Storage","Office Supplies",2064,1,0,9288,32.03,"High","Mei"
"46579","IZ-2016-FC424561-42517","2016-05-27","2016-05-31","Standard Class","FC-424561","Frank Carlisle","Home Office",,"Basra","Al Basrah","Iraq","TEC-AC-5136","Logitech Router, Programmable","Accessories","Technology",24882,1,0,8955,30.49,"High","Mei"
"21757","IN-2016-JG158057-42517","2016-05-27","2016-05-31","Standard Class","JG-158057","John Grady","Corporate",,"Geelong","Victoria","Australia","FUR-CH-5455","Office Star Swivel Stool, Black","Chairs","Furniture",463077,3,0.1,159417,16.4,"Medium","Mei"
"45570","CM-2016-AC66022-42517","2016-05-27","2016-05-31","Standard Class","AC-66022","Anna Chung","Consumer",,"Foumban","Ouest","Cameroon","TEC-MA-5547","Panasonic Inkjet, Red","Machines","Technology",123696,4,0,34632,119.92,"High","Mei"
"31259","ID-2016-MG176807-42517","2016-05-27","2016-06-01","Standard Class","MG-176807","Maureen Gastineau","Home Office",,"Geelong","Victoria","Australia","OFF-SU-6177","Stiletto Shears, High Speed","Supplies","Office Supplies",115416,4,0.4,-3864,9.33,"Medium","Mei"
"21758","IN-2016-JG158057-42517","2016-05-27","2016-05-31","Standard Class","JG-158057","John Grady","Corporate",,"Geelong","Victoria","Australia","TEC-PH-5262","Motorola Office Telephone, with Caller ID","Phones","Technology",258336,4,0.1,103296,11.95,"Medium","Mei"
"31261","ID-2016-MG176807-42517","2016-05-27","2016-06-01","Standard Class","MG-176807","Maureen Gastineau","Home Office",,"Geelong","Victoria","Australia","OFF-EN-3094","Ames Clasp Envelope, with clear poly window","Envelopes","Office Supplies",38664,6,0.4,-24516,1.58,"Medium","Mei"
"41783","UP-2016-AR510137-42518","2016-05-28","2016-06-02","Standard Class","AR-510137","Andrew Roberts","Consumer",,"Mariupol'","Donetsk","Ukraine","FUR-TA-5070","Lesro Training Table, with Bottom Storage","Tables","Furniture",5376,2,0,9138,19.93,"Medium","Mei"
"29836","ID-2016-BK112607-42518","2016-05-28","2016-05-30","Second Class","BK-112607","Berenike Kampe","Consumer",,"Hobart","Tasmania","Australia","OFF-AR-6108","Stanley Canvas, Water Color","Art","Office Supplies",6318,2,0.4,-636,9.84,"High","Mei"
"49964","AO-2016-JK60904-42518","2016-05-28","2016-06-02","Standard Class","JK-60904","Juliana Krohn","Consumer",,"Luanda","Luanda","Angola","OFF-LA-3315","Avery Round Labels, Adjustable","Labels","Office Supplies",504,1,0,84,1.74,"High","Mei"
"29837","ID-2016-BK112607-42518","2016-05-28","2016-05-30","Second Class","BK-112607","Berenike Kampe","Consumer",,"Hobart","Tasmania","Australia","TEC-AC-5123","Logitech Memory Card, Programmable","Accessories","Technology",377568,6,0.4,12528,37.32,"High","Mei"
"49965","AO-2016-JK60904-42518","2016-05-28","2016-06-02","Standard Class","JK-60904","Juliana Krohn","Consumer",,"Luanda","Luanda","Angola","OFF-ST-5710","Rogers Trays, Industrial","Storage","Office Supplies",6216,1,0,2484,8.71,"High","Mei"
"41782","UP-2016-AR510137-42518","2016-05-28","2016-06-02","Standard Class","AR-510137","Andrew Roberts","Consumer",,"Mariupol'","Donetsk","Ukraine","OFF-BI-2884","Acco 3-Hole Punch, Recycled","Binders","Office Supplies",3048,1,0,273,2.18,"Medium","Mei"
"41612","CA-2016-DJ351023-42518","2016-05-28","2016-06-04","Standard Class","DJ-351023","Don Jones","Corporate",,"Windsor","Ontario","Canada","OFF-PA-5849","SanDisk Cards & Envelopes, Premium","Paper","Office Supplies",19368,4,0,7356,14.85,"Medium","Mei"
"21783","IN-2016-KE164207-42519","2016-05-29","2016-05-31","Second Class","KE-164207","Katrina Edelman","Corporate",,"Gold Coast","Queensland","Australia","OFF-LA-5399","Novimex Round Labels, Adjustable","Labels","Office Supplies",18765,5,0.1,2565,3.57,"Critical","Mei"
"42073","LY-2016-AA64574-42519","2016-05-29","2016-06-02","Standard Class","AA-64574","Anna Andreadi","Consumer",,"Benghazi","Banghazi","Libya","TEC-CO-4784","HP Personal Copier, Color","Copiers","Technology",50292,4,0,11064,39,"Medium","Mei"
"24606","ID-2016-EM141407-42519","2016-05-29","2016-05-30","First Class","EM-141407","Eugene Moren","Home Office",,"Canberra","Australian Capital Territory","Australia","OFF-PA-4469","Green Bar Computer Printout Paper, Recycled","Paper","Office Supplies",71208,4,0.4,-14352,15.46,"High","Mei"
